video_id, true_label, 0=Angry, 1=Disgust, 2=Fear, 3=Happy, 4=Sad, 5=Surprise, 6=Neutral 
000359934,2,0.0765833,0.0156846,0.176648,0.403874,0.24778,0.0285003,0.0509296,0.068622,0.0179862,0.35271,0.187771,0.292866,0.0275799,0.0524634,0.0839497,0.0123655,0.23377,0.178375,0.355616,0.01296,0.122965,0.133602,0.0130745,0.14213,0.34948,0.163335,0.0188938,0.179484,0.0837991,0.0252201,0.252613,0.0749489,0.366356,0.0324714,0.164591,0.0729249,0.0211412,0.264774,0.0664998,0.276719,0.0873365,0.210605,0.0975186,0.0281075,0.343638,0.0376148,0.126644,0.294432,0.0720449,0.0568299,0.0124533,0.255931,0.0543424,0.0855267,0.492226,0.0426909,0.0367814,0.0101327,0.249527,0.0518256,0.0434512,0.579667,0.0286153,0.0614155,0.0165664,0.362702,0.0465466,0.0381691,0.446258,0.0283422
001821420,4,0.621285,0.0621064,0.0497611,0.126632,0.102378,0.0110772,0.0267599,0.621285,0.0621064,0.0497611,0.126632,0.102378,0.0110772,0.0267599,0.628927,0.0571585,0.0556461,0.138498,0.0839718,0.0122023,0.0235974,0.628927,0.0571585,0.0556461,0.138498,0.0839718,0.0122023,0.0235974,0.647821,0.0455674,0.0505229,0.141845,0.0814342,0.0108222,0.0219882,0.446535,0.0615874,0.0588615,0.27236,0.0906398,0.0108106,0.0592051,0.254085,0.0253196,0.0388615,0.546115,0.0719137,0.00895855,0.0547464,0.241576,0.0110208,0.0272685,0.616801,0.0482354,0.00567775,0.0494211,0.160334,0.0080173,0.0136202,0.758781,0.025505,0.0041524,0.0295896,0.0782204,0.0087777,0.0192877,0.84373,0.0156754,0.0107812,0.0235275
004818054,6,0.147099,0.0642668,0.372718,0.00682425,0.378162,0.00129629,0.0296334,0.142866,0.0676965,0.357426,0.0075451,0.391704,0.00138056,0.0313824,0.12762,0.0539586,0.404731,0.00608465,0.371851,0.00151555,0.0342394,0.146905,0.0575917,0.385396,0.00538216,0.368546,0.00155499,0.034624,0.142673,0.056941,0.369223,0.00631973,0.381145,0.00169491,0.0420024,0.125718,0.053572,0.382062,0.0040732,0.404971,0.00114622,0.0284587,0.120777,0.0425269,0.337176,0.00392564,0.461783,0.00110731,0.0327038,0.114914,0.0410884,0.392765,0.00685826,0.398208,0.00138902,0.0447771,0.132491,0.0522528,0.401097,0.00599099,0.37124,0.00113538,0.0357924,0.135118,0.0697869,0.413208,0.00616797,0.336023,0.00120233,0.0384941
011603980,5,0.461325,0.0148171,0.288791,0.0221266,0.163096,0.0289733,0.0208714,0.494956,0.0152424,0.263602,0.0228057,0.150818,0.0270618,0.0255146,0.551829,0.011685,0.206583,0.0330186,0.141126,0.0169534,0.0388055,0.547665,0.00998319,0.213676,0.0309224,0.142323,0.0163307,0.0391002,0.50552,0.0105404,0.210969,0.0381531,0.16846,0.0161327,0.0502244,0.495202,0.0150752,0.22296,0.0381948,0.184576,0.0229195,0.0210724,0.520978,0.0274605,0.224843,0.00457753,0.205334,0.0104768,0.00633096,0.59218,0.0406881,0.191751,0.00779581,0.143415,0.0160025,0.00816765,0.290454,0.0176045,0.165123,0.0433596,0.453119,0.0146628,0.0156777,0.0748143,0.00612135,0.174405,0.0780445,0.621167,0.00989712,0.0355507
001905680,3,0.0384412,0.0070172,0.0979465,0.763269,0.0495864,0.0144685,0.0292712,0.100464,0.0118081,0.184388,0.571767,0.0677922,0.0418158,0.021965,0.132455,0.0160917,0.251578,0.402492,0.0758463,0.0862032,0.0353348,0.110775,0.0172812,0.244485,0.388027,0.0736883,0.109887,0.0558564,0.0515365,0.00818055,0.251657,0.302891,0.0360415,0.252277,0.0974165,0.0525547,0.00638724,0.136357,0.484493,0.046696,0.12793,0.145582,0.0435135,0.00335359,0.0407177,0.777694,0.0059713,0.116096,0.0126542,0.0119519,0.00163025,0.0183944,0.907063,0.00720043,0.0350893,0.018671,0.013176,0.00201659,0.0213084,0.898194,0.00741741,0.0324471,0.0254406,0.00928174,0.00168464,0.0158418,0.939701,0.00445459,0.0142471,0.0147894
004311280,2,0.283053,0.0216507,0.163761,0.0143234,0.375606,0.0170728,0.124533,0.253909,0.024732,0.129912,0.00673925,0.468276,0.00765485,0.108776,0.20865,0.0230424,0.151305,0.0065079,0.514592,0.0063719,0.0895307,0.315655,0.0234375,0.142476,0.00586741,0.434911,0.00756944,0.0700836,0.31218,0.0165785,0.117781,0.00418652,0.489679,0.00546197,0.054133,0.298291,0.0150954,0.144748,0.00482346,0.471402,0.00635066,0.0592891,0.255064,0.0127185,0.104995,0.00737239,0.556026,0.00580607,0.0580175,0.318248,0.0149067,0.0971531,0.00750754,0.477076,0.00557117,0.0795375,0.124734,0.0122414,0.21247,0.0217337,0.316513,0.0293119,0.282996,0.0764607,0.0157885,0.331634,0.0356577,0.180109,0.067464,0.292886
012404000,0,0.104451,0.0418757,0.392892,0.0299303,0.200367,0.173255,0.0572294,0.302605,0.0734191,0.369679,0.0201928,0.144981,0.065552,0.0235705,0.293712,0.0520684,0.329757,0.0612299,0.153408,0.0506265,0.0591984,0.416108,0.0362055,0.309117,0.106439,0.0596436,0.0536819,0.0188051,0.180532,0.0559424,0.354909,0.224021,0.0978704,0.064982,0.0217432,0.131335,0.0170124,0.146002,0.190812,0.0849863,0.34844,0.0814131,0.0189724,0.00478809,0.123795,0.0348629,0.0590848,0.729683,0.0288139,0.0365983,0.0121587,0.271995,0.0419643,0.459967,0.126259,0.0510574,0.0694824,0.0135403,0.322984,0.0338994,0.36638,0.0874126,0.106301,0.0670049,0.011054,0.253999,0.0184468,0.417398,0.0804788,0.151618
010438843,4,0.0304281,0.00484159,0.0626898,0.115964,0.723739,0.0143806,0.0479574,0.00750204,0.00190581,0.0221881,0.0498148,0.899187,0.00195332,0.0174494,0.00544767,0.00125328,0.00686607,0.0389354,0.935325,0.000620168,0.0115524,0.0275554,0.00465813,0.0162264,0.0987606,0.816063,0.0024816,0.0342545,0.0928812,0.011199,0.0398438,0.146014,0.591088,0.00763955,0.111334,0.221351,0.0178335,0.0332392,0.0912112,0.322283,0.00832598,0.305756,0.337131,0.0146646,0.0240792,0.0571544,0.223369,0.00514118,0.33846,0.456966,0.0111481,0.0335542,0.0404767,0.214409,0.00379451,0.239652,0.488946,0.0117814,0.0329911,0.0404358,0.168557,0.00413613,0.253152,0.416322,0.00870293,0.0334773,0.03735,0.215175,0.00383037,0.285143
005637734,2,0.138243,0.0467737,0.257571,0.0589483,0.205186,0.022709,0.270569,0.157541,0.0356746,0.231913,0.112915,0.154208,0.0338674,0.273881,0.115791,0.0282614,0.220549,0.140004,0.168425,0.033466,0.293504,0.146302,0.0379974,0.252032,0.136939,0.151073,0.0456687,0.229988,0.153548,0.041671,0.242191,0.163888,0.164443,0.0373215,0.196936,0.182032,0.0424187,0.180891,0.245045,0.142793,0.0267616,0.180058,0.230004,0.0570786,0.183194,0.163317,0.137918,0.0252907,0.203197,0.195466,0.0457169,0.206708,0.151252,0.18535,0.0316,0.183908,0.190301,0.041127,0.270422,0.0967614,0.201664,0.0339463,0.165778,0.184079,0.0453506,0.265084,0.127985,0.184439,0.042447,0.150616
002516407,1,0.208467,0.0165233,0.109076,0.018749,0.574323,0.0080704,0.0647906,0.397649,0.0144737,0.136709,0.0139908,0.33747,0.00935628,0.0903509,0.317659,0.0191454,0.203814,0.0134783,0.383411,0.00711954,0.0553733,0.328887,0.0197535,0.175556,0.00934872,0.342554,0.00623504,0.117667,0.284681,0.0245651,0.134143,0.00989491,0.327455,0.00604256,0.213219,0.364724,0.0212476,0.159197,0.0194298,0.233715,0.0085295,0.193157,0.309098,0.0232043,0.2116,0.0114596,0.291078,0.00704968,0.14651,0.312951,0.0175222,0.185185,0.0222275,0.222143,0.00834364,0.231627,0.406363,0.0190738,0.206831,0.0114329,0.244536,0.00560782,0.106156,0.408901,0.0204273,0.208301,0.00614364,0.257053,0.00643378,0.0927407
003307280,1,0.123512,0.0291622,0.210157,0.103748,0.471096,0.00819824,0.0541263,0.145622,0.0221236,0.239165,0.0629713,0.480048,0.00636827,0.0437019,0.156983,0.0201924,0.206651,0.0774118,0.481591,0.00666952,0.0505006,0.186916,0.0203706,0.17873,0.167796,0.378252,0.0112172,0.056718,0.222462,0.0334361,0.159244,0.177316,0.337176,0.00984533,0.0605213,0.187868,0.0245318,0.150787,0.138709,0.407724,0.00840547,0.0819755,0.152354,0.0160938,0.133766,0.180015,0.404982,0.0135288,0.0992605,0.219572,0.0184156,0.22183,0.0538123,0.392693,0.014576,0.0791007,0.323879,0.0289629,0.238142,0.0110857,0.327069,0.00624724,0.0646143,0.388782,0.0694912,0.231105,0.0211259,0.180994,0.0103815,0.0981203
011526007,3,0.0372989,0.00530221,0.0389561,0.73891,0.140789,0.00325482,0.0354885,0.0483338,0.00555479,0.0377687,0.731233,0.113247,0.00417346,0.0596893,0.0217597,0.002453,0.0102435,0.895201,0.0134413,0.0052852,0.0516164,0.0157502,0.0022442,0.0201533,0.906583,0.0257684,0.0142856,0.0152152,0.0298942,0.00510273,0.0259675,0.861785,0.0419527,0.0108439,0.0244538,0.0500229,0.00664461,0.0204325,0.84894,0.0315331,0.00523813,0.0371888,0.0743267,0.0102496,0.0393134,0.728379,0.0888717,0.00437928,0.0544804,0.0270766,0.00524432,0.0136177,0.909252,0.0276815,0.00165678,0.0154707,0.136632,0.0171635,0.0515861,0.677914,0.0776871,0.01149,0.0275281,0.141486,0.0193191,0.0331381,0.652181,0.085528,0.00648501,0.0618626
005239072,4,0.0483473,0.00991369,0.131794,0.101338,0.636976,0.00661477,0.0650167,0.0533148,0.00942598,0.13289,0.0947319,0.624119,0.00613274,0.0793859,0.0484761,0.0126922,0.145337,0.125226,0.605948,0.0112717,0.0510482,0.0472799,0.00598355,0.128595,0.0523978,0.66188,0.00798273,0.0958813,0.0507094,0.00789249,0.137828,0.0606365,0.640586,0.00494656,0.0974001,0.0526759,0.00848094,0.128834,0.0584509,0.679916,0.00475764,0.0668845,0.0512459,0.00842719,0.124771,0.0687447,0.67061,0.00556887,0.0706322,0.0619089,0.0121384,0.160757,0.0697381,0.621831,0.0106434,0.0629831,0.0766722,0.0118478,0.156193,0.0607465,0.60535,0.00736606,0.0818248,0.0695736,0.0122237,0.129044,0.071675,0.622959,0.00734016,0.087185
004742120,4,0.0843553,0.0192619,0.142763,0.284476,0.261107,0.0160379,0.191999,0.0748714,0.0178444,0.0824268,0.35622,0.271324,0.012011,0.185303,0.0737872,0.0105606,0.137975,0.270451,0.313434,0.0376236,0.156169,0.0349515,0.005957,0.0530154,0.686051,0.0736016,0.0122552,0.134168,0.0767219,0.0092086,0.165757,0.35741,0.182463,0.0225714,0.185869,0.0596845,0.0104141,0.198582,0.263704,0.200833,0.0312699,0.235513,0.0583826,0.0149753,0.198126,0.249906,0.241423,0.032394,0.204793,0.0698828,0.0347414,0.203713,0.189112,0.31795,0.0257824,0.158818,0.059888,0.0258655,0.213552,0.12098,0.424411,0.0298531,0.12545,0.0673997,0.0319995,0.231784,0.0447005,0.430498,0.0175979,0.17602
011340288,3,0.000163089,0.000370886,0.000453604,0.996847,0.000238712,0.00100404,0.000922796,0.000119443,0.000228034,0.000191587,0.998112,0.00024083,0.000399492,0.000708791,0.000446016,0.000700707,0.000442662,0.99599,0.000467348,0.00048538,0.00146825,0.000393369,0.000728427,0.000354098,0.996532,0.000405569,0.000355592,0.00123057,0.00023833,0.000490138,0.000227709,0.997541,0.000331128,0.000371416,0.000800337,0.000128136,0.00029045,0.000120127,0.998473,0.000217788,0.000323876,0.000446821,8.69794e-05,0.000201794,5.92273e-05,0.999173,0.000127286,0.00017183,0.000179871,0.0001547,0.000288442,7.91144e-05,0.998949,0.000168939,0.000196137,0.000163581,0.000345786,0.000473109,0.000167327,0.998119,0.000427256,0.000270879,0.000196377,0.000273802,0.00038908,0.000176822,0.998185,0.000302792,0.000550538,0.000121918
005159337,2,0.00497767,0.000944631,0.0253371,0.945167,0.0144012,0.00660184,0.00257015,0.00514526,0.000996139,0.0200028,0.953744,0.0128902,0.00538493,0.00183658,0.00386199,0.000744964,0.0144359,0.956268,0.0171037,0.00468518,0.00289992,0.00133742,0.000415144,0.0107128,0.963413,0.0203262,0.00295437,0.000840912,0.00565781,0.00124857,0.0444054,0.87677,0.0578359,0.00945264,0.00462988,0.00442267,0.0013894,0.0274676,0.897595,0.0491964,0.0039751,0.0159535,0.0844543,0.00770626,0.182588,0.327438,0.317322,0.0102228,0.0702693,0.148207,0.00872667,0.211451,0.0285949,0.363171,0.0122501,0.2276,0.222628,0.0102653,0.189137,0.0287524,0.232341,0.0175127,0.299364,0.183616,0.00833755,0.164508,0.0268858,0.227755,0.0106362,0.378261
005332407,3,0.423361,0.00894281,0.103431,0.0942383,0.184573,0.0504112,0.135043,0.380196,0.00982748,0.0932324,0.140714,0.192933,0.0548883,0.128209,0.237289,0.00817626,0.0574119,0.283985,0.205405,0.0535261,0.154206,0.160295,0.00748257,0.0489916,0.404366,0.191238,0.0532387,0.134388,0.18801,0.0081319,0.0601842,0.330507,0.214813,0.0596944,0.138659,0.232421,0.0085135,0.0697774,0.271639,0.212153,0.0627907,0.142706,0.204933,0.00675862,0.0512939,0.388412,0.15183,0.0609227,0.13585,0.208119,0.0060829,0.0481849,0.427269,0.114662,0.0703502,0.125333,0.186282,0.00571532,0.0449688,0.469803,0.105271,0.0665525,0.121407,0.183454,0.00590358,0.0416064,0.487174,0.100938,0.0658218,0.115102
002241000,2,0.265451,0.00205709,0.0597021,0.00653724,0.295007,0.0162577,0.354988,0.277719,0.00274377,0.0618091,0.0130369,0.267207,0.0214729,0.356011,0.328754,0.00341145,0.091587,0.0119949,0.186392,0.0346059,0.343255,0.399612,0.00417713,0.0712097,0.012883,0.205764,0.0247872,0.281567,0.198226,0.00396374,0.0643208,0.149992,0.134864,0.0399635,0.40867,0.104694,0.00382921,0.0490571,0.403191,0.0877066,0.0219705,0.329552,0.0590706,0.00282666,0.0392841,0.646276,0.0703062,0.0111603,0.171076,0.0718884,0.00282161,0.04286,0.566449,0.156618,0.0112635,0.148099,0.133564,0.00357276,0.0626022,0.117407,0.385031,0.0142446,0.283578,0.177638,0.00223798,0.047078,0.00874248,0.50798,0.00669263,0.249631
004317294,0,0.225348,0.0044607,0.06569,0.435325,0.224728,0.00619062,0.038259,0.183878,0.00672605,0.034136,0.604501,0.102891,0.0094917,0.0583763,0.133346,0.0050626,0.050702,0.55991,0.190592,0.00694161,0.0534468,0.260526,0.00747333,0.093147,0.377518,0.148843,0.015266,0.097227,0.478488,0.0108409,0.141531,0.151609,0.105246,0.0270144,0.0852707,0.534518,0.0103252,0.0657108,0.101884,0.0900359,0.0244455,0.173081,0.681896,0.0127764,0.0519001,0.0446178,0.0783668,0.00777826,0.122664,0.67573,0.0183578,0.087647,0.0256662,0.0832096,0.00782665,0.101563,0.667441,0.0139483,0.110075,0.041747,0.0611539,0.0099739,0.0956603,0.20045,0.0141335,0.110797,0.292866,0.189051,0.0507318,0.141971
000046280,0,0.215881,0.00653843,0.0485432,0.247224,0.379869,0.00752017,0.0944246,0.578235,0.0377955,0.0618058,0.0126594,0.253111,0.00604734,0.0503463,0.478011,0.0402214,0.0766188,0.0145289,0.345888,0.00346858,0.0412634,0.410229,0.0346714,0.0795298,0.0139362,0.425578,0.0029043,0.0331519,0.397089,0.0150902,0.0583089,0.112381,0.300138,0.0077616,0.109231,0.770835,0.0119287,0.0592746,0.00651749,0.0734272,0.0445891,0.0334281,0.476631,0.0379269,0.076525,0.0111694,0.365822,0.00586166,0.026064,0.512683,0.0246393,0.0604908,0.00488417,0.308176,0.00300782,0.086119,0.495559,0.0151246,0.0413709,0.00505048,0.361175,0.00198126,0.0797385,0.530312,0.00706659,0.0182699,0.00894759,0.329733,0.00107084,0.104599
004552400,6,0.116042,0.00340116,0.0353354,0.0214808,0.391345,0.016904,0.415492,0.136849,0.00332263,0.037729,0.0146742,0.356589,0.0155692,0.435267,0.106951,0.0034758,0.0331466,0.0177933,0.407184,0.012012,0.419437,0.107041,0.00365916,0.031005,0.0153088,0.440629,0.00979696,0.39256,0.106778,0.00342534,0.0296559,0.0149756,0.418198,0.0100753,0.416892,0.120175,0.00331443,0.02851,0.0159667,0.403747,0.0122406,0.416047,0.133171,0.00367788,0.0329673,0.0147026,0.444582,0.0131647,0.357735,0.145914,0.00385318,0.0400413,0.0253537,0.479607,0.017509,0.287721,0.123974,0.0035413,0.0346408,0.0193391,0.527469,0.0112264,0.279809,0.160444,0.00392427,0.0326595,0.0103187,0.516741,0.00966574,0.266247
002021400,2,0.18904,0.00925564,0.203634,0.0873965,0.371971,0.0300282,0.108674,0.121647,0.01598,0.244041,0.361473,0.127815,0.0278289,0.101215,0.102643,0.0228054,0.580394,0.134879,0.0550348,0.098128,0.00611514,0.062545,0.0214565,0.656859,0.0358299,0.144923,0.0555938,0.0227937,0.0369501,0.0080081,0.533427,0.0244351,0.283337,0.0578556,0.0559879,0.0235397,0.00619508,0.645926,0.0224652,0.188915,0.0764711,0.0364871,0.0260947,0.00737591,0.611227,0.0250023,0.21795,0.086428,0.0259229,0.0335716,0.00642991,0.46625,0.0299756,0.332956,0.0760822,0.0547346,0.0564437,0.0143867,0.674161,0.0447602,0.130266,0.0597019,0.0202807,0.0640008,0.00888869,0.34727,0.0222051,0.416136,0.0197962,0.121703
010223767,1,0.113912,0.0187562,0.23088,0.166852,0.120575,0.071721,0.277304,0.105287,0.0282908,0.26241,0.301687,0.105227,0.0530105,0.144088,0.0985135,0.02239,0.172637,0.2393,0.097608,0.0745031,0.295048,0.111901,0.0306142,0.211066,0.165331,0.108575,0.0686949,0.303818,0.0515644,0.0194683,0.134478,0.412395,0.081886,0.0592422,0.240966,0.0831406,0.0215271,0.135916,0.328124,0.0913817,0.0670358,0.272876,0.0482697,0.0139558,0.118521,0.363754,0.08859,0.112677,0.254233,0.0761147,0.0148026,0.138948,0.199467,0.103057,0.136986,0.330626,0.116065,0.0199351,0.17308,0.103101,0.125506,0.179946,0.282367,0.087794,0.0226604,0.158534,0.209182,0.132643,0.107322,0.281865
011326080,0,0.251492,0.0872053,0.0743682,0.0122848,0.448874,0.025421,0.100355,0.11633,0.0576514,0.0568169,0.00768542,0.657505,0.0150417,0.0889697,0.0852865,0.0416832,0.0644194,0.00793211,0.741889,0.00691365,0.0518758,0.060314,0.0256205,0.0990931,0.0129621,0.754828,0.0066106,0.0405714,0.0445251,0.0190418,0.0879061,0.0357014,0.757112,0.00732308,0.0483903,0.0884333,0.0165309,0.124956,0.133953,0.538969,0.0140075,0.0831513,0.0624765,0.0142065,0.11298,0.0982504,0.635405,0.0151248,0.0615566,0.0860351,0.013243,0.0903019,0.0748922,0.678883,0.00738612,0.0492588,0.135767,0.0185252,0.0987254,0.0686285,0.599764,0.00868479,0.0699053,0.101162,0.0141682,0.141824,0.0758155,0.623512,0.00873913,0.034779
003934614,6,0.0457525,0.01477,0.199157,0.0790673,0.623768,0.00979711,0.0276885,0.0556712,0.0166184,0.219288,0.0796832,0.570762,0.0196264,0.0383516,0.0330219,0.0129005,0.179793,0.117335,0.610484,0.0141984,0.0322677,0.0516495,0.0336822,0.252895,0.181165,0.43526,0.0161559,0.0291922,0.0375223,0.0190741,0.217699,0.118567,0.560621,0.0136608,0.0328569,0.0378719,0.0174145,0.190919,0.158736,0.545278,0.0155458,0.034235,0.0365394,0.0133449,0.217398,0.123266,0.559124,0.0134223,0.0369052,0.0398406,0.0183281,0.217902,0.0847217,0.597707,0.010675,0.0308255,0.0528257,0.0187884,0.241518,0.0781992,0.556492,0.0180806,0.0340954,0.0491495,0.0156757,0.236419,0.0535723,0.608444,0.0106812,0.0260585
000455174,5,0.0810392,0.00786839,0.123766,0.208713,0.309632,0.0326899,0.236291,0.0856987,0.00728158,0.130281,0.165147,0.341668,0.0321838,0.23774,0.0996398,0.00782316,0.159709,0.205239,0.284716,0.0362638,0.20661,0.0231439,0.00526426,0.12024,0.555225,0.120331,0.0383076,0.137488,0.0382645,0.00668566,0.182023,0.291696,0.240494,0.0594977,0.181339,0.0252262,0.0054672,0.0922603,0.239234,0.384686,0.0152757,0.23785,0.0428935,0.0110606,0.137814,0.390792,0.26671,0.0158584,0.134871,0.0441363,0.0162042,0.198856,0.232563,0.354699,0.012673,0.140868,0.0569015,0.013808,0.155577,0.212242,0.428155,0.0225441,0.110773,0.195202,0.00811265,0.0743691,0.184887,0.341086,0.0215685,0.174775
004855047,6,0.179408,0.0303574,0.179031,0.140901,0.0978461,0.031738,0.340718,0.142947,0.0270828,0.324063,0.133258,0.0825254,0.0416676,0.248456,0.119452,0.0112352,0.198708,0.283121,0.0803177,0.047784,0.259383,0.10765,0.00870031,0.186568,0.201054,0.116851,0.0299257,0.349252,0.113113,0.0128514,0.265019,0.143275,0.0989601,0.0314097,0.335373,0.13379,0.0266435,0.222297,0.202331,0.0773658,0.0349479,0.302625,0.143169,0.0258586,0.159803,0.282748,0.0795305,0.0290161,0.279875,0.189241,0.0334505,0.159386,0.190712,0.0923511,0.0253122,0.309548,0.22622,0.0406053,0.21138,0.167956,0.0791174,0.0297618,0.244959,0.106898,0.0178952,0.105794,0.424161,0.051871,0.0219048,0.271476
003316894,2,0.0655079,0.00701748,0.348406,0.106998,0.289176,0.106884,0.0760107,0.0208159,0.00364372,0.248946,0.419047,0.131165,0.136047,0.0403349,0.0658353,0.0068678,0.305399,0.0741057,0.349839,0.15056,0.0473937,0.0961136,0.00828791,0.304453,0.0991614,0.25505,0.152461,0.0844726,0.0872374,0.00696945,0.321423,0.0729112,0.299292,0.148744,0.0634234,0.113855,0.00649502,0.254524,0.0574829,0.276539,0.231111,0.0599928,0.0249017,0.00438416,0.370306,0.0473216,0.0594822,0.435495,0.0581089,0.0345097,0.00493106,0.0839817,0.610678,0.172335,0.0220202,0.0715438,0.0269289,0.00403123,0.184753,0.374327,0.104493,0.246767,0.0586993,0.0355341,0.00325642,0.0445576,0.755002,0.111667,0.0125671,0.0374154
005738807,5,0.176477,0.0870038,0.140604,0.0772395,0.336963,0.0156481,0.166066,0.0731758,0.215195,0.245469,0.0509561,0.278955,0.0879401,0.0483085,0.103876,0.060592,0.201298,0.145705,0.366334,0.0357849,0.0864109,0.0779058,0.0114074,0.318488,0.087515,0.295746,0.104637,0.104301,0.208317,0.008658,0.165466,0.198095,0.167556,0.124072,0.127835,0.053104,0.0130512,0.286707,0.177561,0.218203,0.0717365,0.179637,0.0562982,0.013287,0.296766,0.138924,0.173683,0.0849186,0.236123,0.104083,0.0125125,0.187802,0.217488,0.105572,0.0616738,0.310868,0.0741256,0.0199553,0.195573,0.302041,0.164128,0.0420269,0.20215,0.0222342,0.0103963,0.105517,0.607142,0.111354,0.0218228,0.121534
